"","species_code","scientific_name","common_name","tree_type","spp_value_assignment","species_rating","basic_price_sq_in","palm_trunk_cost_ft","replacement_cost","t_ar_sq_inches","species_region"
"8820","PLAC","Platanus hybrida","London planetree","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8821","PLAC","Platanus hybrida","London planetree","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8822","PLAC","Platanus hybrida","London planetree","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8823","PLAC","Platanus hybrida","London planetree","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8824","PLAC","Platanus hybrida","London planetree","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8825","PLAC","Platanus hybrida","London planetree","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8826","PLAC_B","Platanus acerifolia 'Bloodgood'","London planetree 'Bloodgood'","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8827","PLAC_B","Platanus acerifolia 'Bloodgood'","London planetree 'Bloodgood'","BDL","PLAC",70,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8828","PLAC_C","Platanus acerifolia 'Columbia'","London planetree 'Columbia'","BDL","PLAC",90,45.4600390625,0,345.4603125,3.80000244140625,"InlValMOD"
"8829","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8830","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8831","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8832","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8833","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8834","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8835","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8836","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8837","PLOC","Platanus occidentalis","American sycamore","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8838","PLOR","Platanus orientalis","Oriental planetree","BDL","PLAC",70,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8839","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8840","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8841","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8842","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8843","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8844","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8845","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8846","PO","Populus  species","Cottonwood","BDL","BDL OTHER",30,36.36001953125,0,345.4603125,4.75,"InlValMOD"
"8847","POGR2","Podocarpus gracilior","Fern pine","BEL","BEL OTHER",50,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8848","POGR2","Podocarpus gracilior","Fern pine","BEL","BEL OTHER",50,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8849","POGR2","Podocarpus gracilior","Fern pine","BEL","BEL OTHER",50,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
"8850","POGR2","Podocarpus gracilior","Fern pine","BEL","BEL OTHER",50,77.0400390625,0,345.4603125,2.24000122070313,"InlValMOD"
